from,to,amount,gas_used,block_number,timestamp
0x41fa4dcb368bdfd1b3c07d25e6d313303f620cd8,0x1ef112e45ba9619c66cce1b9802f0da4e1bb3634,117.4257,55737,2420028,1683652460
0xae3c9636de4005cb1a0c3aa94e53152a60330388,0x2139d89594d3c105b76518f90ec1cea0359be969,212.9561,109389,4604342,1671621574
0xa72778ca3eaaac10560c8e2eb6aca50bbee51f63,0x8a1f73e6eb6e57cbcc235485f9f6229cb76752b7,156.7371,84956,4659039,1672613940
0x0e02701d3bccfe3755048a2b9c07542d4bfb5290,0x1c6ddbc00695b565a8fef987ed958537b1aba98a,58.7691,110705,4862656,1638571356
0x63c1cf593b4b4d39472b6aee8e0b490f4c65b4c1,0x25cc5115e3f6dd6cb621051cf079ab377c5a4133,108.5495,33903,4189221,1685060193
0x2b11d32e503b372504c6d11d7c0d1edf1c541581,0xc40eb304cbd0130bea94075db44931bcffa0ba8f,41.6746,60251,4789235,1603885234
0x128cf0f600c08c7948f7ec8a46062ee65fb9a9a1,0x8e141a30542417c46528ab37e52f05dd0de54205,199.0563,59452,2503504,1650310319
0xbdc6ba7b7c37f9066ebf494d808aef06ad2b4256,0x3dffd8be5d7f0ba245b52a3d019572458db80319,61.1249,75008,3373674,1691509696
0x4d5db6ac3163493992cd0669655392ed20ac5e79,0x4931a3a7ca07bcd2fda8996d12caf2524482b5b7,43.8498,100887,4652566,1651344226
0x69e144ed12eef4cbe9cc167652fe923f896cff1f,0x39ac3008be15cd3e3f23786faa0550c3e0b92ff2,228.216,39758,1973868,1661894493
0x6f4ef148de522bdb3198f3858b5c69d3e4541777,0xcbaa0ce345a9e8e6fc42c5e946e3981a490c8b66,63.9061,22231,4770295,1662445234
0x7e08ffd14b62a22ed60c6aec8e0cb0899b4affde,0x988caa328c1f5f802c936dd1ae9e3da24729b687,39.5781,78898,4964605,1646381032
0xea05f37657aed5d6066c42c1458cdd1aaf48b80a,0x826891fe506e0e91679d089afeb674b5f85e3836,159.7708,76615,3895384,1633567615
0xca6739f40e44fd7c611ba027734b86a60db0ab8d,0x8341e68bab7181c63ee42834ddd5f1dfe5db84a8,49.8843,71422,4579148,1664855088
0x2e0511667586e482fd6cf6d9baccd042adb2d98e,0x680a4dd289a0892e21eef46885bd6a690e442000,95.4029,68049,3410935,1639711319
0x80ec6d429c4cadfdbcbe7992e53f14a3d9d7b9aa,0x07d90d74403121e9c378a8fd4b849308d912d8fa,244.4883,107275,2660129,1636840133
0x0208764c8e34d0f980677f10867444f4cb27825c,0xbe3364dfb8158a3e452ff96aeb247bf3f5f019b5,216.2803,118605,1205706,1681390501
0x3841eb6910fb442f82aaf50eba5da9b275619ee0,0x7d780236bf52a88e54469641bd9defdb8adf7b23,193.9577,51162,3546215,1647287718
0x5ffc014343cd971b7eb70732021e26c35b744cc4,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,155.2607,109835,4169120,1696761368
0x3a76d9d3250fcabf300a7f0f0cf430e55e49c8ed,0x291c1b9d0d2c073790c9400c8b6edc0a5cf488cd,225.8606,105717,1165350,1641464269
0xc25f9fdff683c107ebcf558ffbcba26289efe71a,0x0cfdc52dff8914478f4d3e9d0aee4e90ec523906,144.9355,116991,1551181,1612097496
0x80d8145d908e0cb10ddb3c378ddd85f24c5a176d,0x8ef26f4f3209d14a13e455405a8c8466c970b906,186.8955,44021,1842194,1617738187
0x8a65c8565504a2bde31f9c09125f5b9d53b2b07e,0xa1079668bea61e26a9e4a1c3758cccaaf0ade5f2,132.76,56720,4483254,1622084778
0x707bf6bd289aca9a86fd676345f56e2210d934dd,0x1c0e294310091654beac3d191089d3c376be123f,241.8493,59684,4131296,1645461591
0x316a553f5e96db3fe6c53b3507de93fc544063cb,0x04a96f1b6f661793787b527f3114f33d7e413b4d,240.727,39449,4163140,1630281491
0xae21f4b9a019aa296030be02067b78273ca876ad,0xad0c88f3313abbce2185597e87a15f764e948a46,91.5072,72717,1058379,1635495029
0x86d38dbde80fe6a947565967f41cf958cc271548,0x34a213ee19cbe47010854eeee878cf4af1a67069,113.751,109188,4141582,1690240054
0x72cf6e07cee6554f30ee6eda4244142a21468587,0xe45aa28d270a049b489ccbb156c2e2c3de0d571d,95.3183,104695,4943870,1649858348
0x2eb8e9f0878a1692af486669b134f97497778282,0x668c894e5c6767eb31895e3ea539a8a8de906fda,117.9221,102205,4708749,1675350823
0x8f82068597ad06c163f55358e90dae122843e603,0x60fb1b4841c282f221975a20e3099e113ebee680,161.9483,104283,4455499,1662312933
0x8348dd87fd85e5a72daeec7d39a0e1ba142db0f0,0xb33824526db44ec3370f2f493e0392e32d38d62b,29.2573,26943,4968908,1604994527
0x846696132511f1a3a84499ba1ff17ad7d6704dac,0x311c65dcbe025ead81cab2925b81489123ce2eda,29.1185,51775,4721435,1672148284
0x3a02459edd524ae011654350df38166a83f6d9d8,0xaa55fa86369a93a49f8e13a4894f5691798c76f4,113.4656,108881,4981991,1699742578
0x8bb8a410e770a693c169a6b2b5286297d9eccbed,0xb89d80564a737d32659f5388ac4f0682dd593f64,146.8764,116236,1648116,1655684858
0x2a1c0d54cbfdfed5771352e5049c336ea71b9897,0x2a37a183eb7f18cae3fcb967404e472729f21e96,153.9515,57666,1137222,1692647902
0xa3491b03aeba38c0c5b3a953449af3e0a03987d5,0x5f1d6d3d6971cc4c6c980dbcc61f2d5e6342cf50,110.9014,51947,4588018,1648678896
0x2a5ee9b4307a0030982ed00ca7e904a20fc53a12,0xa1a7dd07cbc650441ab9b0d288a853471fb74eed,136.162,105518,2504387,1608126895
0xae91740e90d0c67b94eb2ab4e98a4428be3536ef,0x78f9334b14f6d45d92eab304204f2504a1389542,47.5332,37011,4980439,1661031132
0x2652f8ac97fbb8728a97f07e5666adf708b433c5,0x5cdb931930464c2c354f5c2c9627997a8f04e160,160.4619,99269,1089579,1606788532
0x91f52a08976aca62f156be9aab48476d57b8db5e,0x6affa9d456cf25febd499fff8c4a0f39bd11b74a,247.2063,95000,1860694,1609208698
0xa7886aa3b1d05b72c88dd467d5ada7809f419566,0x5a3cd90230ab4993d25868ffe30c87805aebfcaf,146.6371,51539,2378078,1619804386
0xf9a5139e42c3ca13d5b24d23ab2b18c278805dc4,0x0059782ecd69fb5413c5e1a98b40c28dff061162,69.391,39964,1545226,1672506491
0x6e131f4b56968b69ceaca9ab448682a9dc35b01f,0x4b22f0ad383f99336cd61783f9044d0f7736786c,27.5706,24379,1552822,1601994519
0x9d8be5a612604715ab30a9914c20527b0410198a,0x6842c3fa82f70ac902a635cb19c9d590a97f442e,147.2543,23068,1730841,1635617024
0x1516a7b834ded64a2456de381a33d22e7e4be266,0x360947e392c7b11eaea12a2642799a8df331ca7e,185.4553,89955,1476679,1608530615
0x116574a18659f0063150e0064e4ea00349a1492c,0xc638c69d3f4a7462b5e68867ca317b67f37f756e,194.5265,88271,3490015,1614636981
0xc7cbac6e467cc9c65ff94d343f5550a384230a07,0x457577c30da16b9597215d630a280d8ce7694674,55.4653,101623,1181886,1697608902
0x67fdeda858e1160ba88dda9b9626035c65dc7607,0x832895ee43ecabada75e452025c6cf5050bcfeb8,114.5648,25082,1255120,1664287863
0xb0305a5351ace7f8a415ed828c8f4043c11c9bee,0xbbabf639cd15a5692e237c2412bfe1afe7a37d08,171.5558,85260,3988027,1659533928
0x1e4e7af7e29fca434024c8e4103f4785b7a72698,0x21601470eb1d59c43e6464a6117b61c0ba4b623d,80.5957,40442,1275491,1616937148
0x78a90d672cacf607ee6a45701a23628f58b62c03,0xe597880cb0591c6fc09e1b2778c26cad34922b82,137.1343,63622,2597628,1680180577
0x7b6e99ba5304edeed50c0ab2001740c39b4022ad,0x80b693970458548d0cde785b6feaa87808a9d70c,113.4835,100354,2804386,1613311507
0x31072ac38e98e47ddf63da4e11878519ef324c49,0xa2c7736dddf5cf870896c96e3017a78bc7bb6ef0,180.2379,49183,2803844,1660606674
0x643e8d81409f211e84c3dd46732dc2156bf76864,0xb6213545cd905736d297a194b890d0a5bb6c0119,84.799,80441,2672395,1655833185
0x281813fd4c081ba6b81aea536867151a0c1883bc,0x885a78f5bcddb30cda739dbe7ef11f5ba36fa042,106.7483,108177,2069085,1650237832
0x414cbbf96b6609c35dcc7bc22afb8c27febb1409,0x0dc04198cd942b55a7d63f5c3891122b6fa277ea,16.8766,32188,1391035,1657965485
0x28d0d109f4d806a7a3f46c0507cee33edebf2ce2,0xa4437edfdb0c25a71528d8d43c0383287d14842b,202.9611,93924,1251578,1678714010
0xb615a63688104f93e59c44c2e8f2ed9ac0401ee2,0xb617b6060e666b03844269a0a0a9e545a251e109,82.4785,37021,2723056,1647459130
0xba4806b5acb965f9cbe665aeb9ca896f1c0aaef7,0x14b63b4900456a85604b213053b5a0572bd9484b,242.1028,99696,2310505,1647197152
0x2c8a5adcfb8fbcb2e410bc38ee2e090d924bbdd1,0xd7bb68b0ce5893983e5a2511b87e083609eb6ff9,126.9024,41280,3754551,1664718365
0x625f72e714ce3bb395baf6d8f431038e04d3b3bc,0x2eb5c67b8d64d4045b362be14e76a2aea2097dfd,87.5935,93910,2541662,1615419645
0x7a4ef8df3178c346343df6fa7e144d6020ef9b2e,0xcf75d0bf4e47f3db616a28d1cf8d4153d3957eda,56.6172,77244,4544837,1675291541
0xac1a4f4d49715e31f54cb8e0bf867bb9170c10cb,0x09c9763d9e4235970f863e0604346fca6cafb10f,152.2878,107223,4479010,1693076127
0x752fb123d248d52f59ad0a86e9909e0ba452a574,0x0b10b52e81febe5af8d6184ed06d5604d3ba8842,45.186,113104,4197777,1641471222
0x94ad42fe03befa42e01d90000ab068734983fa1d,0x9a0552c3400436317a34d5c91773c2de5091309a,1.6258,39776,3375322,1688227303
0xafc4835bb58acc7291031d3c5527c896af1fadfc,0x1cdb38574e02bb8a4671327f5d8bd1a7da62ffe7,35.5545,103991,1128585,1612315507
0x7b66563dd534c3e66fee08c995da9d5e77c883f9,0x5e6dec293134ef97f48756ce6eaf7074427b0e2b,94.111,80460,2429821,1621127115
0xa3146c943c3f5c5ee44d958b4607e1495ae919e8,0x87f88a3402fa4eb56badc34d0d331876710ea8c0,180.4268,95395,3500743,1611402740
0x15215b71dcbf01bdbb9afe144262498b775cdf34,0x429cfdfc92b3f2c08b61ebb73281e06a8a62ce74,39.4367,101981,1208719,1690458549
0x21cf4a2061ce0838d24411692a6a6d295c331e23,0x77367c497e3af6ec111b8365b0c29a064bc99198,110.8339,76576,3037012,1681480362
0xc2e9c91616f594c6e06643122f335c4556863d11,0xb65023f23f13461f5f1f68fabe0360c5713be767,68.3644,119951,3148936,1615276327
0x9760089087cbe0e5ee7a692f337d54af57358bd7,0xbd6fc84464d587ba69efc55ae83dc385a1e9fd0e,27.8114,109895,3845777,1679609131
0x24aa18952e80707dad3ab4c9c97e787f2af337ca,0x73baf168d9f5fee3d845f33b3567fe916f730838,166.8164,26952,1924921,1653051354
0x161dc2b5518754144d4d8ad07eb33308ccc48f07,0x01bf959b281ac74e7fb3b98c880dbe88bab2e2a4,51.1853,48686,4218497,1618419343
0x6fe7cdbb8faeaa325426e8833a839f8c1d2c7b50,0x7eb5064f184ffd14a38648be21e961fa6ac65045,82.0978,22013,3086185,1657801537
0x4b9046433b585dea79047b1e6c68c494033c1812,0x3719a4e114d213586ef12577fe4716415faa51c0,95.1138,113231,1965154,1667144075
0xb0608ca76d2ec6984f652829e887811516e4b846,0x9b9dc0f86705d8acc7ec38f6600c6cee0a7f3e42,18.1117,118260,1177428,1658548403
0x06b3c48734bee49e932415d51a34301519fc86c0,0xcbb78d7c730c88f875d6b2ec4490575240779192,230.2985,62033,3414908,1657617561
0xce05a1bbff026ef875e94623753642806c0326d8,0xb18933ff75c836ac9edef8632c2c9036b68c997f,177.4038,75747,2214314,1615458308
0xb1bfb9937e99d0d722fc6c04bb22747775443c4c,0x075a3164976c5898f0b99906c803bfcf52762f1b,241.5533,43527,4360988,1682963368
0xcbd921a3cedad116e99097a82e54730fb398e687,0x9f27ed9d8dac2e15fbfa263fbdc1ae5d6d51d908,22.1237,34875,2020543,1658475513
0xec9bf38b63c51a0f72b20b08fc874501bc0a4e04,0xaf9e026f92923eced7da5e33bb6294b0ffbf46d0,131.0382,72873,4651244,1641644346
0x9492363c567f654f18c63a54ae478b258ecc1b28,0x6116360975a28f2db1d55117b2c4d0f3fb4fa885,83.3338,43037,1320358,1668515906
0x30efbc173d2c2b5190ff5b7eade657ecaaabcb1c,0x7b904df207858b9a4fcd0d9538ef633bed316287,127.537,66793,2472619,1697627170
0x3f33f015ae2e8720ad1ceebabcdb0c0247b1074b,0x67bfbee8c20dd2d27e52e9d88f6a38d2dcf62ab6,25.7909,54550,1827417,1623286644
0x415ece51444d8d487a1c2447396a762b687ca83a,0x1f2d81b03aab6466081fa8361a72add222f5db00,44.3688,103306,3072477,1662270726
0xb9ee29ff43d319c126ed2dbdd74d49a2659ede56,0xdaa29859836d97c810c7f9d350d4a1b3e8cafc9a,112.2814,94989,3696903,1685268296
0x8d51a0831a13c0b1a7619591b5c12b9626754c30,0x89daea2e79b98eb3edf42ebd6d74341c84f5efa7,37.8243,29950,2966797,1659352161
0x83c9ae8ba761bd9bcdcb012a516f34449cdb6308,0x7879a595f01c56d5ace74490d23a07b89c6d3620,147.8958,67129,3127925,1609957701
0x876bc23d1d757cdda85f2eea9b8b09799339e4c8,0xcc592dda91bd454d5ae85326b41336dcaf256bd6,113.0333,28456,2546597,1638530827
0x1fcf54358bd20ec08d477887e895ec946b53f3fe,0x25b9c90ebd15ebcbdda006298a22247d8e260a43,153.7906,87462,2612636,1662104107
0xdc3fd5cce7b17e461c692ff34f22fbd4b780b151,0xa78959e1568448a3cf866968872431e710458552,238.5624,117851,4757579,1605505975
0xc6cc68a18211ec1ae83a17792c5d50316538c86d,0xcb3883a9afe5b47fe83cac5a2dec2aa841a62973,162.9942,63143,3537578,1663837847
0x41466413f0c7f11c5b1af39cc1344af9d21a6d57,0x408829f5361f5fbca529a14bea22f16663713af9,239.4348,80050,1434118,1646095437
0x22f0757756b5329ef615b8b52e74bd9125802bba,0x46e92f6dc9a3ef7329e506e3834d6b36160126fc,161.5672,26130,2039112,1694975377
0xc0fb002eb9877b683325b86bd77802c05863f5a2,0xc1b6bd01696b4cc2dbecc27c4a1bba62c2477ed5,131.0647,100928,1665829,1648841557
0xa4551f5bdb932382211144aed5ed1cdfa95565b5,0x7be076536132fab76ce257108c0c0a3375b78b5c,96.9154,65350,3847503,1680246882
0x1514e36187709fb3761f88d38c1e7aa2ec122c31,0x92777d614ab90e6419cb747e00b4987afd2814fa,16.5714,33387,3340267,1691050534
0xa9b1567417df0d242d9a0d500e71ef92c40bdfc6,0x7c8c4439c6caa6abf55aeb268086222a9516116e,63.0737,107057,4801476,1680893133
0x404af2520114d4c5a46b8a03afdffe84b213f650,0x91ea857dbf4e79ee52b7091f0f38af3edeb523af,20.4673,107980,1593193,1646952151
0x875ea69a44b4dd4889046f1a21e51ff9215e9f80,0xabf353314a778213729e032d40c96e3713b2f1c6,32.325,113908,4934266,1611370793
0x871bdb64024d3f3947a074f198fa545c96921fdb,0xb0d46eb7e6aac501bcce47f05ace37527b8b329a,94.2322,64054,4410744,1617152188
0x71c4409d6c37d0c15027ab6108380012bb5ee6a5,0x27507e384dfd41f15e4253108e4c9cb62bfedfaf,161.5416,76496,3132755,1648563745
0x0644050724b45de35853c4153dcaffbc32a22ec8,0x9f980e7ace8d3a6230c9261d2650568d68c3a1e9,77.2856,49074,2433329,1665266178
0x53ae563fcb501221fc11efdd05b96ce7e1c350c0,0x63569d5176af72a6859c7d9f5f5cd97e41f205d5,249.9942,41308,1323653,1639700543
0x2b5abd4ba696f0c922368dc85b62d240e40c74d6,0x4bc69a335d353dce4de09399b24079aed48f7865,192.7416,117815,4706431,1670669879
0x0ece038d2c24276d0b46469621c18c31ccdfd668,0x936354c6c7bd87ab63e646db7b08b38738e5c896,219.1106,102006,1549659,1680161060
0xa6160a8757a1cb2496d4cc00102830bea918e1a1,0x41f56e0996e280e34c379cb2de5d4e34991ce63a,40.6456,111812,4234218,1683851247
0x46ed4768f3fce1e0419b5f7d4ad68f1a540aa5bc,0xc0edcbda503f28ec840ab9ca31acbee792ce3da4,11.0187,68749,3836871,1696581154
0x6812fc1f8ded073d41fad296cea00815f43c1afe,0xc43c17ae8c77683acece7369be27aa4cf0eacb68,152.6878,119617,4139589,1660254091
0x668f43aa4ca5233820b21ba5876fbc3bfd55d9d3,0x8196fa469bd2f8105bae01702c4b84b04cdf4a2c,59.8682,82474,4791543,1626040410
0xa1dad4f695d0fe417d50e784e02fa41946724c05,0xc8ce1c3ac9549d479a90a6a89155b9b94e54d9ba,246.1115,81513,4227259,1637818761
0xa7d16deb3317b7d2aee7bfd3bf8bcafe241791f5,0x4423b4d5174dd6fca701c053bf48faeaaaee59f0,131.9122,42241,4426290,1626802975
0x3b2fb560f98ded4f953c15469a7c1dff60d9423e,0x6dc3f38db7da0faf5f8f8ff5a7966d03825b6f42,13.1397,83991,4666312,1649823245
0xa7fa566ef4f221737a7c89c3600f1e456c7d6604,0x2bc4c24960f539379ad4835a1a10d15d0a99012d,177.8791,88621,4570049,1616733967
0x7ccf390c9001533f9e744e57bb921d8d547f4a54,0x22d18e65a9c4419fd577df035673562ae73a04da,190.8029,56755,2884581,1668901038
0x3f023af0a857d0a1591d887194e045301ea2d585,0xc0e57c5075c4a81dc8478461438191c669690d6e,23.0192,50102,4425501,1660549373
0x994f4d4572369bbc9e223cd4cbcc6848c561ad8e,0x09e3e189af728734c0daadbc13cdef42c7135595,103.7827,72964,3105570,1650192261
0x677281397fa86512b2dbfd654fc8dde51b2eb364,0xa98286cb98f85692d72079ddd3d89066bc5abe3b,248.6319,70140,1941783,1603783268
0x8b2d7cf7a947360ca195467a240c3b34521f440f,0x2a215a20c02e9adf337acc502038eb3139a6a993,209.8102,106191,2406309,1619602406
0x3ab86ef12b497bc4939f14bbc452448099182df6,0x0f01d0163bef630f27a9bdaef8f19ef1cf6406f2,71.7912,82925,3919537,1618628439
0x05f71263372ac109cd13faa86d13a0e5830fcedc,0xc661275b3b10e36f71936f81cc18228ca3164bac,153.8755,31384,1079708,1634349528
0x5e9a41283aa5ead4c3497e6edb425153624fd283,0x3ff5158a18310564983462a16686901dee1c8fbd,137.2462,116320,3553828,1670836292
0xba6b3ed577e40dd21b09186fd42a3ee0a454f4e6,0x30071893f3bf5df4ad25a718642d4fc879c627dc,194.0655,52147,2263119,1616354208
0x131fe233eb1a84a66ae342973374da1b1fe45b67,0x686f76d91413cd452e673c5b9ee1c6b1b5eb5a60,105.0144,102633,2917273,1608429833
0x2ff35bd5a0bc7d59bcc11d707c82f337fa87988e,0x3e53a430c39896daf1b241828e3b5e8d526503fa,149.2251,23154,3650611,1669172559
0xd1381f89b4feea63e9c6bc97dc9fc2b0c96bf12f,0x6a55fc6cb7499454a717a090717b99f02dfd026f,179.6642,59177,2800358,1600209961
0x9ae418c8b00e002468e3d3445d3328a002da44b9,0x69bd8fe06c3af5b88e495d87236f05d5134e6fb1,142.7089,45551,3786575,1689686286
0x239e7e70d34324650bd9deb33a61ff6406ec53e7,0x6af114154a8850b1c54d48bd9103bdcdb420611b,243.6662,29870,4998864,1670606503
0x93574d7c405717d80520944ee1cb72d327b01df5,0x4a8a747408e23b8b5314a85df21b0f8f8307ab40,196.6244,87535,3324281,1602729224
0xab37d01c2e14772b75f072c53e01dce69f32a361,0x07920356975798037f26a934db461c7aafc8aa05,10.9793,71709,2565743,1634044361
0x0536806df512d6cdde913cf95c9886f65b1d3462,0x9d1468191245cb2c5beb19141f6c7f72f96963e2,197.1512,66193,2011355,1698373678
0x2c94418af35d646662a233d3809683ba7fa59251,0xdf62cc136546e30bac252196c4f623a1b36ea8b8,183.8232,64583,1559560,1605950635
0x9a8baefb3556d0bc3e9ce05a68b9dfda83a2c430,0x976b3b64a42cf04d735583004c298aa4e62a913c,84.703,105252,1734377,1691896538
0xcd6eb2ab0da3009fb1df51f7665294e06aeac8c4,0x1691b2f9986598e12c57aba5be50ebd5346247e0,157.9708,38675,1264662,1696105940
0xcab892262ca5a0ce0f507ba480bad436b8a571b9,0x0e8f022f768a843b25019ef60cceebad644c1858,73.4313,26741,4318152,1626772387
0x10b61e2364368052a058ebfae546449303383e88,0x89b2e5a31272cd4711e093832a5fdb7d5b248d6e,233.3494,88552,2670272,1672884346
0x0cbff6c0365083f20c9de72084be7fb11278aa86,0x6f15b60552e23b592510107140c0106de2026ba0,9.2515,105790,1801545,1638401154
0x9d07e3bec558281c22cf3bb99e08bdd37f175d38,0x13212a62c7d50e346d317a61e76cfac96ca7fe45,216.463,64506,2145953,1616706752
0xa1fe191fef07c0598a6c3babc80fc52f9d53b945,0xc09e14119b3cfcf64596518288f76fc13832e5fc,222.3827,118426,2844389,1651894582
0x9455e0385c6f57fed41b32f1a226e52c53d89c81,0x5111bfa8987650b1253e17f31059e618e35190a4,124.1012,86211,2540764,1669696025
0x74bb0410664f837020349f51a7ae5d7e93ea66db,0x224a7dc613c4c0b1c91cee09f2432dd4954f4f52,181.7976,31345,2806097,1680859912
0x4d7849fea3bf317fa4ccdb62363cab1ffbec747d,0x95ffcdf36129e5e256190609cd97841d03e52356,73.5122,34447,1335833,1644012664
0x81016521e44e19c31039f9cd37bafdceaac9d3a6,0x855a0dacade91fb9a165d9ac9371414b7afb020e,111.5343,115065,2787260,1622366682
0xc41c408003f5f417df80c5f3d1355512b04e3bbc,0x9a354053e38a6d5079999380d464182dded00233,111.8377,116265,4649200,1647319709
0xbfd4594896c6f8063c177f4b3fbe8bcade039a2a,0x78637f6374025407831cbc15989aa4bd77944980,159.9034,28518,1314745,1690084776
0xb272608491f56ad59a7be923da4a93f62077d879,0x9febc0bf908a85a28818b73e452cf4c62fdd2350,128.3202,119290,3849654,1621473054
0x0bee1396986da0f7b6ee6356ec997a790090e628,0x3cdc002570189219697deaf6757f0d6688ea673b,212.1825,109878,4277059,1658810561
0x0db618ac958ca1a8d1411bf79b571dc501c03ad6,0x35e69cd65886ec0f6f6bccfe53456226de8bd08c,16.9016,105562,2536492,1648607028
0xa81e15b7d87c3ee2785ef544d8bf039a2f4f4521,0xc1b439273b8ba8ab5489d5ed945f559f90d92988,8.1931,41111,3848192,1660387584
0xa399ea02599a0956ecdeec467546c7f0a14ab7fd,0xa3e6bc6539e827ec397f1def24f819400cfb02ba,111.0404,31077,3407202,1618481124
0x794cd1329493dc9c6ceb0ec9955890d392c811da,0xa18e920c949ed2686780e495540fe7f5fea40782,99.5687,106139,2168909,1633502308
0x30cc942b8524c15754c49d7cff84b1506f14b22b,0x0986592bb5d960049809375d2832dda82c0dcb44,183.9451,86410,3171581,1651940566
0xb617b6060e666b03844269a0a0a9e545a251e109,0x327547f9f552345da14d787dc330584683e09349,65.518,55116,3952948,1659897763
0x5e313a3ead982f91432ef88689f91334c54a66e4,0x7d35bf79800c513167b6ec2e2b9d1963f1131ecb,173.5258,85382,1839608,1616460116
0x3a0356dc70790dc8e4fba51e63d69012cca6a662,0x1e98471934a6a0e947d88dd2842746348b248bc2,113.0655,114502,2866931,1611783073
0x8b9c185365271c1dad5fe5f023cd9cabbd26f3be,0x9864ed977412509ad1b5f4e369b06aa143f9f64c,177.4142,93089,3274031,1638971765
0x82b9d3e54dcfbf3964bf8b72440a4742ba880d75,0x4353f8e7f65ce97c7e3c0b3b2638a0ba553b5f9f,177.9811,112779,3674707,1623366099
0x9efe6260e5b5c88dc81cd6bd69b3ea374a426899,0x4dbef9b86bb3174312d1377b2623db2a9caa5137,56.138,47342,4322164,1618639738
0x67e7dbb2500fe196e6609417110832cef3aa4064,0x33bf8bde242216da572d6486d641ae0a18137306,6.6684,93616,3400305,1649514418
0x024c344da7208e60356378a252dab771c34be111,0xa3570c82d03bbf8c337799fe3f502729d3cf0dbc,32.5298,32300,1275767,1641512297
0xae91740e90d0c67b94eb2ab4e98a4428be3536ef,0x16b9c4333559256ca7d87b28c6fb2e8415b4711f,131.4713,74665,4453335,1677161840
0x1e8429af9da544317b7cdebc6da515e68fbb69ba,0x35756b28f4b749de31c17eabddd3bde990512eea,243.0977,105192,1311070,1660394554
0xce0fd2c44bdef2efcec767e4585c54dcef420c2a,0x5ed7559181f082ee4b70f3d20c7b2af769a83d18,86.1942,93260,3683490,1678891300
0x4e5439ab73c670c1d1945abde3b1007acdf98fab,0x36f6d20f710583cb9e3c8d7926e11551b9017c40,108.2113,28263,4487105,1616664623
0x6067a95e7bb071a5b73741628a0a5cb5cc164203,0x4184c5e78da053029a7e4e3700ed962890fa1a64,76.1007,42229,2353337,1695204947
0x62df86d53b0ca511e447fd22be4519886ea8f3ea,0x97d768b81d877780da0d8e1944686419aef75e02,236.876,89012,4753591,1638124318
0x2091591fc8a3993bd46efb6405ecd8e14280feb3,0x6e10d1535bbf39416f67f856282890f83e02dafc,49.1558,93199,2151131,1616800072
0x83c9ae8ba761bd9bcdcb012a516f34449cdb6308,0x8042980dbae8dde334b16df3870014c7bbd62ed6,23.4478,105015,1707310,1679431184
0xdcd2fb1c1b103c5a591e76798704cfaa27baf6b9,0x41eebced8e8d8ae85bca4e9be2a241034b1d69da,42.883,102851,4022552,1681220369
0x93e474f0e557ce9a1a7b2f880329c19b520103d0,0xb9cfb36060785f6800b1ab9ccc9b4f341d097399,10.3945,24718,1340673,1606101779
0xd51b910a21f091995a2fdbc54f8ae2f981506b5f,0x73c8f017f1fae6b1cfde3d3a6bc656851d997daa,162.8174,95991,2747291,1682961108
0x0b9ff30abab8e6b6313a57f98cec3d68e99ba8bd,0x3aa65f17cde339df49afd2f88b3c8495842d5fb0,222.2603,92509,2214970,1686155337
0x8341e68bab7181c63ee42834ddd5f1dfe5db84a8,0x1d6065940bfd6ac7c4ec1e2a35e1420e0a9c1bff,61.295,110783,2703275,1639920898
0xc8b1b239f6b9e92e6b9e57b89815d393250c1d86,0x1e37dcb20e374baa8c5b4f10e0ad0af90a4edb37,172.1845,41719,2843839,1655783806
0x1ec6ecc934ec1ad85bb4b579cfc53807da435a4d,0xcd6aee71e3188780fc5ce1d3e264aac0d3811883,51.0854,100516,1602590,1641954112
0x8b7c0ae2ee7c3daf62517180892d2ebf852517e5,0x977c8b0f4690b4c62dcaf20476d10ccbea871601,243.846,38139,4190460,1649733063
0x5a307bb9490bf4bb588a6bea77e1ab622e02678d,0xb617b6060e666b03844269a0a0a9e545a251e109,26.6354,52685,2956527,1616444612
0x753439601c6c8bb1b3c842c1ad6fa512d308fba8,0xc6be09a74a421f31fa0bc4c87c3c2fa893ab510b,62.0549,33689,1212253,1638951595
0xa8b2e7e753b149a3beaab716de3c897ddefe30e6,0xb84270f0e5fa5c000cd6f3eed2a63ec11f189183,62.1427,41932,4411973,1643947691
0xd77b95800f67deb52e0e0988dbf01a311a3ccd80,0x887577e2a69e4cec357a223de5d0b9ab3b93f474,47.5395,41885,3089877,1669085198
0x00eb6f5199cd0b671da371969b1a0f948e982fea,0x3c924cbbd8ffb34b3da99c1501afb9bb3cf5e4f4,219.781,86191,1097208,1612086184
0xac496431de1ea3e4243c5191c1e880f2a56e27c1,0x4810b1571775dd861c61d87fbea1008e030a8ddf,114.3619,52552,1902381,1678295121
0x9ae63ee2e8ed29f4a4edb982f918a33c2caf3f98,0x1392c8a0aecd8fe3dffb592f214f9b58e439ddb6,12.73,85866,3506175,1687813295
0x085f9b53acbff0e4683463fef1a583d299bd4e25,0x7d4703f201afcce5e598a0caed57d6b54f14a90d,134.219,35089,2807442,1617976443
0x73b2e8d73ca657f3d27e5f1f1b2ed33ecf222ded,0xa0efac2e2f7cc4abf3a2dcf7ec0da8c02a06e2eb,190.9878,68964,1189760,1653765155
