Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance,Total ERC20 tnxs,ERC20 total Ether received,ERC20 total ether sent,ERC20 total Ether sent contract,ERC20 uniq sent addr,ERC20 uniq rec addr,ERC20 uniq sent addr.1,ERC20 uniq rec contract addr,ERC20 avg time between sent tnx,ERC20 avg time between rec tnx,ERC20 avg time between rec 2 tnx,ERC20 avg time between contract tnx,ERC20 min val rec,ERC20 max val rec,ERC20 avg val rec,ERC20 min val sent,ERC20 max val sent,ERC20 avg val sent,ERC20 min val sent contract,ERC20 max val sent contract,ERC20 avg val sent contract,ERC20 uniq sent token name,ERC20 uniq rec token name
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2341.96,7468.31,1090579.58,83,120,0,3,3,0.026669,0.205664,0.162132,0.026605,2.2207,0.234003,0.0,0.0,0.0,203,19.42221745,19.45582814,0.0,0.033610691,2.0,2.105453063,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.105453,1.052727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,2107.5,805063.33,0,382,1,4,0,0.010054,1.000047,0.167226,0.0,0.0,0.0,0.0,0.0,0.0,383,0.0,63.88014633,0.0,63.88014633,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,1.0,0.0
3043.85,5628.05,969188.88,152,90,0,25,72,0.001,19.991074,3.825476,0.0,22.0,2.31448,0.0,0.0,0.0,242,351.801,344.2928662,0.0,-7.50813383,141.0,1697324.755,1547173.909,0.0,28.0,47.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,843333.0,20699.08238,0.0,766667.0,26223.28659,0.0,0.0,0.0,37.0,55.0
14.78,10.53,65.4,3,2,0,2,3,21.876499,79.123501,50.5,0.99895,52.135444,33.666149,0.0,0.0,0.0,5,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159.59,0.0,319.18,2,1,0,1,2,101.0,101.0,101.0,0.11,100.889016,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.37,201.15,467.77,4,2,0,2,4,44.483019,56.51698100000001,50.5,8.39002,56.516501,25.249491,0.0,0.0,0.0,6,100.9979658,101.0,0.0,0.002034218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987.84,1872.81,1002893.67,528,257,0,68,122,0.0,38.999,4.931955,0.0,39.0,2.737619,0.0,0.0,0.0,785,1445.463,1267.512397,0.0,-177.9506035,414.0,13749129.08,13724823.45,0.0,49.0,59.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,9400000.0,68064.99544,0.0,4000000.0,64739.73327999999,0.0,0.0,0.0,32.0,55.0
2.19,5034.48,20146.68,4,4,0,3,1,0.1,20.0,7.549477,0.09915,19.999283,7.548828,0.0,0.0,0.0,8,30.19531357,30.19790619,0.0,0.002592615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.92,0.0,71.68,4,1,0,1,3,101.0,101.0,101.0,0.01,55.942418,25.249475,0.0,0.0,0.0,5,100.9979,101.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,1,0,1,0,8.5,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,8.5,0.0,8.5,10.0,827.9257096,0.0,0.0,0.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,654.284551,82.792571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2.58,0.12,7.97,3,2,0,2,3,943.263217,1057.736783,1000.5,0.231867,1365.466518,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.11,8153.28,123290.22,10,15,0,3,1,0.22,8.3,3.008593,0.999392,11.899366,4.512047,0.0,0.0,0.0,25,45.12047326,45.12890141,0.0,0.00842815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299.1,145146.73,583278.85,9,4,0,4,6,0.108411,3.69,1.1358780000000002,0.000456,3.605742,0.5045350000000001,0.0,0.0,0.0,13,4.54081936,4.54351087,0.0,0.00269151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16497.9,10675.21,444474.75,14,20,0,7,7,0.217977,8.475153,1.763059,0.531774,13.0,2.518056,0.0,0.0,0.0,34,35.2527844,35.26117056,0.0,0.008386159,9.0,1330.559612,0.0,0.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,807.918067,147.839957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
0.0,0.0,88361.48,1,1,0,1,1,0.07,0.07,0.07,0.06,0.06,0.06,0.0,0.0,0.0,2,0.06,0.07,0.0,0.01,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,30.87,3163.77,208,57,0,45,54,0.008779,21.049187,1.884695,0.0,74.0,1.295493,0.0,0.0,0.0,265,269.46252880000003,107.42760459999998,0.0,-162.03492409999996,96.0,212813.1175,212813.1174,0.0,8.0,20.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,50000.0,4256.26235,0.0,50000.0,4626.372117,0.0,0.0,0.0,35.0,37.0
45.94,2614.98,39913.85,15,15,0,2,1,0.050004,0.09952,0.095937,0.045004,0.099025,0.095069,0.0,0.0,0.0,30,1.42602854,1.439056827,0.0,0.013028287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727.43,281.88,30133.72,36,14,0,13,35,0.096643,86.356173,9.117069,0.0,70.0,3.5447550000000003,0.0,0.0,0.0,50,127.6111953,127.63896,0.0,0.027764688,60.0,192474.6571,152473.6571,0.0,1.0,36.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,57420.0,4582.729932,0.0,79715.0,8470.758731,0.0,0.0,0.0,17.0,18.0
5.34,1760.58,3531.85,2,2,0,1,2,2.373005,4.995,3.684003,2.372536,4.994528,3.683532,0.0,0.0,0.0,4,7.367064787,7.36800516,0.0,0.000940373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.65,1380.95,19369.82,10,14,0,10,1,0.005,6.0,1.516141,0.104818,9.999248,2.121913,0.0,0.0,0.0,24,21.21912944,21.22597348,0.0,0.006844041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9220.03,1442.85,558132.17,38,144,0,19,3,0.010891,62.01,23.536926,0.0,521.999559,89.192009,0.0,0.0,0.0,182,3389.296333,3389.317357,0.0,0.021023785,13.0,13383.63,13383.63,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1868.35,1115.3025,13383.63,13383.63,13383.63,0.0,0.0,0.0,1.0,1.0
3930.91,9630.32,806415.67,139,27,0,11,51,0.02,176.75,57.38174300000001,0.0,230.68,24.201827,0.0,0.0,0.0,166,3364.054,1549.307067,0.0,-1814.746933,160.0,28516695.16,28463188.6,0.0,31.0,36.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,11790000.0,327778.1052,0.0,9975000.0,389906.6932,0.0,0.0,0.0,24.0,48.0
34.8,0.0,104.4,3,1,0,1,3,101.0,101.0,101.0,1.470521,84.445676,33.666163,0.0,0.0,0.0,4,100.998488,101.0,0.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.66,0.0,70.97,3,1,0,1,3,101.0,101.0,101.0,0.09895,53.805103,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24521.53,0.0,49043.07,2,1,0,1,2,10000.0,10000.0,10000.0,4999.999118,5000.0,4999.999559000001,0.0,0.0,0.0,3,9999.999118000002,10000.0,0.0,0.000882,4.0,1e-09,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
58146.8,68553.37,728981.33,9,3,0,3,6,0.3057,9.854268,6.018223,0.0,9.85329,1.97195,0.0,0.0,0.0,12,17.74754889,18.05466777,0.0,0.30711888,17.0,27431.74044,6447.690014,0.0,5.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,26403.41,2285.97837,0.0,6403.0,1289.538003,0.0,0.0,0.0,4.0,11.0
0.0,30225.65,60451.3,0,2,1,2,0,0.0,10.9061,5.45305,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,10.9061,0.0,10.9061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398.44,9139.68,943875.77,98,99,0,6,4,0.010017,1.643531,0.12123,0.008631,1.643111,0.122286,0.0,0.0,0.0,197,11.98404036,12.00181119,0.0,0.0177708239999999,1.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2631.59,739.96,24257.32,5,15,0,15,5,0.005449,3.0,0.7059350000000001,0.00323,0.0693299999999999,0.021117,0.0,0.0,0.0,20,0.10558692,10.58902434,0.0,10.48343742,4.0,100.337,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,99.0,25.08425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
948.9,1449.81,11993.57,5,5,0,5,5,0.095,10.676664,2.6543330000000003,0.597,4.0,2.6534,0.0,0.0,0.0,10,13.267,13.27166409,0.0,0.00466409,2.0,1.337,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.337,0.6685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15815.12,2276.25,520097.3,29,27,0,6,14,0.099,75.495,17.18927,0.0,112.0,18.012931,0.0,0.0,0.0,56,522.375,464.1103,0.0,-58.2647,30.0,414962.2584,242051.29,0.0,5.0,15.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,207132.3328,17290.0941,200.0,156326.0,40341.88167,0.0,0.0,0.0,4.0,19.0
0.0,0.0,12145.23,1,1,0,1,1,1.097322,1.097322,1.097322,1.096461,1.096461,1.096461,0.0,0.0,0.0,2,1.09646114,1.09732214,0.0,0.0008609999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7910.78,1,1,0,1,1,0.5,0.5,0.5,0.497266,0.497266,0.497266,0.0,0.0,0.0,2,0.49726578,0.5,0.0,0.00273422,1.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,401744.53,1,1,0,1,1,0.005,0.005,0.005,0.004874,0.004874,0.004874,0.0,0.0,0.0,2,0.004874,0.005,0.0,0.000126,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,39.47,1,1,0,1,1,0.225559,0.225559,0.225559,0.225055,0.225055,0.225055,0.0,0.0,0.0,2,0.22505522,0.22555922,0.0,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15819.27,174011.92,0,11,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.07,0.0,328.15,2,1,0,1,2,101.0,101.0,101.0,1.0,99.998974,50.499487,0.0,0.0,0.0,3,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.87,0.0,309.73,2,1,0,1,2,101.0,101.0,101.0,20.4,80.599016,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10143.89,11485.87,1125655.83,77,30,0,8,31,0.018619,76.053493,10.42549,0.0,120.0,4.147886,0.0,0.0,0.0,107,319.3872247,312.7646961000001,0.0,-6.622528592999999,94.0,139500.0387,92222.3467,0.0,16.0,13.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,46900.7,2179.688105,0.0,20000.0,3074.078223,0.0,0.0,0.0,11.0,19.0
45.71,463.11,1709.28,7,3,0,2,7,1.0,100.0,34.0,0.999102,50.0,14.570946,0.0,0.0,0.0,10,101.996619,102.0,0.0,0.003381,1.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6012.77,6447.76,541815.33,44,43,0,4,6,0.032777,122.7881,15.758499,0.0,137.170086,15.399772,0.0,0.0,0.0,87,677.5899681,677.6154357,0.0,0.025467617,15.0,42391.36548,22123.38789,0.0,4.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,20180.614,3853.760498,503.11671500000006,11528.558,5530.846974,0.0,0.0,0.0,4.0,7.0
159.49,0.84,320.67,2,2,0,2,2,25.899548,75.100452,50.5,1.5004540000000002,99.498562,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476.53,102.85,5653.27,11,4,0,4,6,0.2,21.524932,9.169588,0.1,13.751404999999998,3.333855,0.0,0.0,0.0,15,36.672405,36.6783525,0.0,0.0059475,3.0,214.3000001,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,213.3,71.43333299999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5.68,1642.1,179608.78,109,109,0,1,109,0.09,30.99,5.245394,0.0895799999999999,30.98958,5.244934,0.0,0.0,0.0,218,571.6978502999998,571.7479215,0.0,0.050071223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1137.25,665291.3,0,585,1,6,0,0.0,1.543311,0.944883,0.0,0.0,0.0,0.0,0.0,0.0,586,0.0,552.7568331,0.0,552.7568331,2.0,1.606427442,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.45422,1.152207,0.803214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
24.56,0.43,74.55,3,2,0,2,3,5.284921,95.715079,50.5,0.09797,53.905607,33.666152000000004,0.0,0.0,0.0,5,100.9984557,101.0,0.0,0.001544256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.18,3064.59,420948.77,127,133,0,4,3,0.0,1000.0,44.212845,0.62617,999.999392,52.854615,0.0,0.0,0.0,260,6712.536047,5880.308378,0.0,-832.2276694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5068.71,319328.87,0,63,1,3,0,0.0,1.004111,0.7562979999999999,0.0,0.0,0.0,0.0,0.0,0.0,64,0.0,47.64678783,0.0,47.64678783,1.0,1.05593663,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.055937,1.055937,1.055937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,5.69,264790.97,1,2,0,2,1,0.012602,0.231867,0.122234,0.244027,0.244027,0.244027,0.0,0.0,0.0,3,0.244027,0.24446829,0.0,0.00044129,4.0,68.47017753,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,63.562397,17.117544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2022.34,2925.12,96422.1,39,6,0,5,4,1.060655,5.917999999999998,3.009251,0.0,5.96,0.8126180000000001,0.0,0.0,0.0,45,31.6921,18.05550774,0.0,-13.63659226,4.0,8.12e-08,8.12e-08,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6238.72,1256.93,1420408.97,53,867,0,1,53,0.112096,2.104634,0.4166,0.010882,51.0,6.814433,0.0,0.0,0.0,920,361.1649277,361.1924277,0.0,0.027500008,8.0,531.7077833999998,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,365.0,66.463473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
28.84,293.05,643.78,2,2,0,2,1,0.08,0.22,0.15,0.079538,0.219418,0.149478,0.0,0.0,0.0,4,0.298956468,0.3,0.0,0.001043532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.48,4691.4,184270.08,39,39,0,3,1,0.419,12.593585,1.386282,0.417681,12.592832,1.384739,0.0,0.0,0.0,78,54.00480179,54.0649865,0.0,0.060184713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964.23,19053.01,501626.9,46,24,0,16,32,0.0008,20.012,5.036538,0.0,16.969820000000002,2.62686,0.0,0.0,0.0,70,120.83554479999998,120.87690990000002,0.0,0.041365102,138.0,68077.13655,68060.92482999999,0.0,65.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2302.484645,1194.335729,0.8,30889.75897,840.258331,0.0,0.0,0.0,1.0,4.0
1576.24,80425.83,492012.45,6,6,0,6,6,0.01,27.270835,6.860657000000002,0.0,14.589597,6.856358,0.0,0.0,0.0,12,41.13814893,41.16394278,0.0,0.025793848,15.0,19939.01968,0.0,0.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,16888.0,1329.267979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
0.0,13377.01,187278.18,0,14,1,4,0,0.0,66.0,20.878218,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,292.295046,0.0,292.295046,1.0,3.540335989,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.540336,3.540336,3.540336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90455.19,115222.2,1118842.15,6,5,0,5,4,3.5e-05,0.7184470000000001,0.243019,0.0,0.21,0.07,0.0,0.0,0.0,11,0.42,1.215095959,0.0,0.7950959590000001,10.0,492.3652288,0.21,0.0,2.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,365.0,61.545654000000006,0.042,0.168,0.105,0.0,0.0,0.0,2.0,8.0
4.41,0.07,13.37,3,2,0,2,3,912.844919,1088.155081,1000.5,0.012606,1632.123724,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.56,3594.39,57569.33,9,16,0,11,1,0.181192,2.0,0.8838450000000001,0.816919,1.999392,1.57057,0.0,0.0,0.0,25,14.1351285,14.1415179,0.0,0.0063894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161.45,0.82,324.53,2,2,0,2,2,16.868585,84.131415,50.5,15.002609,85.996364,50.499487,0.0,0.0,0.0,4,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5857.42,11714.83,0,2,0,2,0,0.01958,0.468236,0.243908,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.4878156,0.0,0.4878156,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.77,0.2,5.72,3,2,0,2,3,523.471691,1477.528309,1000.5,0.1212,1452.558369,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1259.27,486079.4,0,386,1,5,0,0.0,4.4953400000000014,1.01317,0.0,0.0,0.0,0.0,0.0,0.0,387,0.0,391.0834414,0.0,391.0834414,2.0,1.391938687,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.636592,0.755347,0.695969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
118.76,7937.77,836928.67,96,104,0,2,1,0.010493,12.538761,1.059137,0.802525,12.537561,1.145166,0.0,0.0,0.0,200,109.9359459,110.1502933,0.0,0.214347393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4973.31,198932.2,0,40,1,2,0,0.0,2.043613,0.976633,0.0,0.0,0.0,0.0,0.0,0.0,41,0.0,39.06530094,0.0,39.06530094,2.0,1.071407948,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.317716,0.753692,0.535704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
160.03,0.22,320.73,2,3,0,3,2,13.906797,70.99896,33.666667,30.653908,70.345108,50.499508,0.0,0.0,0.0,5,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.72,0.0,28.3,6,1,0,1,3,1.5,1.5,1.5,0.0,1.42,0.320956,0.0,0.0,0.0,7,1.925735231,1.5,0.0,-0.425735231,2.0,15.0,15.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,1.0,1.0
0.0,5149.88,319292.87,0,62,1,9,0,0.0,76.47,3.867411,0.0,0.0,0.0,0.0,0.0,0.0,63,0.0,239.7795129,0.0,239.7795129,2.0,605.7612176,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.761218,600.0,302.880609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
109827.33,1129.82,223044.12,2,3,0,3,2,0.5,2.0,1.0,0.0,2.999035,1.499517,0.0,0.0,0.0,5,2.999034552,3.0,0.0,0.000965448,3.0,112.37,99.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,13.37,99.0,56.185,99.0,99.0,99.0,0.0,0.0,0.0,1.0,2.0
3.33,28171.64,140874.87,5,5,0,5,1,0.167187,0.597637,0.305705,0.166552,0.597159,0.305146,0.0,0.0,0.0,10,1.5257301840000002,1.52852277,0.0,0.002792586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11499.01,17767.45,948066.9,50,21,0,9,15,0.02,50.0,2.784895,0.0,50.0,1.187884,0.0,0.0,0.0,71,59.39418523,58.48279579,0.0,-0.911389444,29.0,58633.65001000001,58290.0,0.0,18.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,57500.0,8376.235716,0.0,57500.0,2649.545455,0.0,0.0,0.0,4.0,7.0
